author,hindex,productivity,TNC,ANC,UNT,PNUOT,MAX PNUOT,MEAN PNUOT,diversity,persistance
86690,9,36,180,5.0,6,10=3=2=16=1=4,0.4444444444444444,6.0,0.46296295524691367,0.6086956521739131
86757,16,45,824,18.31111111111111,8,12=1=9=6=13=2=1=1,0.28888888888888886,5.625,0.46388888064197553,0.5714285714285714
86780,12,30,620,20.666666666666668,5,8=6=9=6=1,0.3,6.0,0.23999999600000008,0.7368421052631579
86841,9,36,354,9.833333333333334,4,21=9=5=1,0.5833333333333334,9.0,0.44444443950617285,1.0
86843,21,87,2017,23.183908045977013,8,11=13=26=8=1=4=21=3,0.2988505747126437,10.875,0.42385057081516714,0.5588235294117647
86859,15,45,912,20.266666666666666,8,2=2=1=1=25=1=8=5,0.5555555555555556,5.625,0.5972222116049385,0.5384615384615384
86887,16,105,1749,16.65714285714286,21,13=14=11=1=6=8=18=2=1=2=1=2=6=4=4=3=1=4=2=1=1,0.17142857142857143,5.0,0.4970521442539685,0.5
86898,12,47,368,7.829787234042553,9,1=2=11=12=8=3=4=4=2,0.2553191489361702,5.222222222222222,0.39716311296212486,0.5384615384615384
86910,10,38,331,8.710526315789474,5,31=4=1=1=1,0.8157894736842105,7.6,0.6631578860110805,0.8461538461538461
86971,7,38,199,5.2368421052631575,8,8=2=5=11=3=5=3=1,0.2894736842105263,4.75,0.35526315041551265,0.7307692307692307
87069,21,93,1566,16.838709677419356,8,10=24=1=25=26=3=1=3,0.27956989247311825,11.625,0.4905913936293213,0.782608695652174
87082,6,44,132,3.0,15,3=1=2=2=1=4=3=1=11=6=6=1=1=1=1,0.25,2.933333333333333,0.4484848331955928,0.3076923076923077
87104,9,51,234,4.588235294117647,4,3=17=30=1,0.5882352941176471,12.75,0.49509803533256447,0.6363636363636364
87242,12,64,411,6.421875,6,38=11=1=2=11=1,0.59375,10.666666666666666,0.5833333278645835,1.0
87320,14,30,800,26.666666666666668,7,15=5=2=2=3=2=1,0.5,4.285714285714286,0.466666655777778,1.0
87425,14,58,573,9.879310344827585,7,2=35=15=3=1=1=1,0.603448275862069,8.285714285714286,0.650246297570919,0.8695652173913043
87449,11,57,422,7.4035087719298245,4,23=31=1=2,0.543859649122807,14.25,0.4868421018467221,0.5625
87465,7,52,214,4.115384615384615,8,24=13=1=7=2=3=1=1,0.46153846153846156,6.5,0.5769230680473375,1.0
87490,11,75,436,5.8133333333333335,10,30=12=11=9=2=6=1=1=1=2,0.4,7.5,0.5506666593244446,1.0
87499,6,46,158,3.4347826086956523,7,7=24=7=4=1=2=1,0.5217391304347826,6.571428571428571,0.5341614825546855,0.9166666666666666
87510,15,65,852,13.107692307692307,9,25=14=1=15=1=4=3=1=1,0.38461538461538464,7.222222222222222,0.5709401630348455,0.9310344827586207
87574,13,54,766,14.185185185185185,6,1=44=1=1=3=4,0.8148148148148148,9.0,0.6975308564471879,0.9705882352941176
87579,15,58,855,14.741379310344827,8,5=8=25=3=10=1=5=1,0.43103448275862066,7.25,0.491379303567182,0.88
87606,16,49,719,14.673469387755102,5,7=14=21=5=2,0.42857142857142855,9.8,0.38367346547271974,0.75
87608,8,69,233,3.3768115942028984,4,60=4=3=2,0.8695652173913043,17.25,0.6340579673387944,1.0
